Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,6/7/2017 10:41,73,1,1,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,257,235,0,32,0,0,0,0,0,0,0,0,Web Attack
80,6,7/7/2017 1:57,666,2,1,8,2,6,2,4,2.828427125,2,2,2,0,15015.01502,4504.504505,333,289.9137803,538,128,666,666,0,666,666,0,0,0,0,0,0,0,0,0,44,24,3003.003003,1501.501502,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
80,6,5/7/2017 9:48,536991,4,2,231,0,231,0,57.75,115.5,0,0,0,0,430.1748074,11.17337162,107398.2,239717.141,536217,4,536991,178997,309425.0086,536290,4,724,724,0,724,724,0,0,0,0,136,72,7.448914414,3.724457207,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,6,14/2/2018 2:01,378063,22,20,1928,2665,640,0,87.63636364,137.780552,976,0,133.25,268.7712537,12148.76886,111.0925957,9221.04878,24346.70288,143524,4,377729,17987.09524,33154.67812,143524,275,378059,19897.84211,43509.20106,182561,11,0,0,0,0,712,648,58.19135964,52.90123604,0,976,106.8139535,207.28704,42967.91694,0,0,0,1,0,0,0,0,0,109.3571429,87.63636364,133.25,0,0,0,0,0,0,22,1928,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,6/7/2017 9:15,5057374,10,7,736,9880,395,0,73.6,155.6835822,4344,0,1411.428571,1639.91543,2099.113097,3.361428283,316085.875,1239255.101,4963124,36,5057374,561930.4444,1650529.188,4963124,192,56185,9364.166667,10567.11844,21624,36,0,0,0,0,328,232,1.977310755,1.384117528,0,4344,589.7777778,1190.454068,1417180.889,0,0,0,1,0,0,0,0,0,624.4705882,73.6,1411.428571,0,0,0,0,0,0,10,736,7,9880,29200,243,2,32,0,0,0,0,0,0,0,0,Web Attack
443,6,28/2/2018 10:50,94560,6,6,708,2206,387,0,118,159.2846509,1460,0,367.6666667,580.7177169,30816.41286,126.9035533,8596.363636,11364.57037,24593,0,72803,14560.6,12473.71331,24614,300,71704,14340.8,13062.22421,24912,0,0,0,0,0,132,132,63.45177665,63.45177665,0,1460,224.1538462,413.7688256,171204.641,0,0,1,1,0,0,0,1,1,242.8333333,118,367.6666667,0,0,0,0,0,0,6,708,6,2206,8192,7484,3,20,0,0,0,0,0,0,0,0,Infilteration
80,6,15/2/2018 9:27,6007689,4,4,384,972,384,0,96,192,972,0,243,486,225.7107517,1.331626854,858241.2857,1865775.4,5003628,3,1004061,334687,579231.5669,1003526,221,6007686,2002562,2647164.748,5003925,536,0,0,0,0,136,136,0.665813427,0.665813427,0,972,150.6666667,333.1546188,110992,0,0,0,1,0,0,0,0,1,169.5,96,243,0,0,0,0,0,0,4,384,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,15/2/2018 9:27,5996975,4,4,297,972,297,0,74.25,148.5,972,0,243,486,211.606685,1.334005895,856710.7143,1865786.284,5004683,3,992292,330764,570151.0478,989116,284,5996972,1998990.667,2649496.821,5004976,3177,0,0,0,0,136,136,0.667002947,0.667002947,0,972,141,326.7384275,106758,0,0,0,1,0,0,0,0,1,158.625,74.25,243,0,0,0,0,0,0,4,297,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
21,6,14/2/2018 10:33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 9:48,518358,4,2,231,0,231,0,57.75,115.5,0,0,0,0,445.6379568,11.57501186,103671.6,231386.9046,517589,66,518358,172786,298677.4733,517669,202,703,703,0,703,703,0,0,0,0,136,72,7.716674576,3.858337288,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,6,5/7/2017 9:48,547114,4,2,231,0,231,0,57.75,115.5,0,0,0,0,422.2154798,10.96663584,109422.8,244164.2627,546197,77,547114,182371.3333,315149.0087,546274,234,823,823,0,823,823,0,0,0,0,136,72,7.311090559,3.655545279,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
8080,6,2/3/2018 10:17,10044,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45300.67702,696.9334926,1674,3716.170018,9253,21,485,242.5,269.4076836,433,52,9632,3210.666667,5234.949315,9253,40,0,0,0,0,72,92,298.6857826,398.2477101,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
80,6,7/7/2017 3:56,682575,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17042.81581,11.72032377,97510.71429,257484.0143,681429,1,1047,523.5,738.9265863,1046,1,682523,170630.75,340532.4613,681429,4,0,0,0,0,72,112,4.395121415,7.325202359,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
22,6,14/2/2018 2:01,375733,25,20,1944,2665,640,0,77.76,132.2526874,976,0,133.25,268.7712537,12266.68938,119.7658976,8539.386364,13709.34807,41715,5,375038,15626.58333,16421.04784,45080,246,375708,19774.10526,28336.56459,102309,14,0,0,0,0,808,648,66.53660977,53.22928782,0,976,100.1956522,202.0327388,40817.22754,0,0,0,1,0,0,0,0,0,102.4222222,77.76,133.25,0,0,0,0,0,0,25,1944,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,7/7/2017 1:55,665,2,1,8,2,6,2,4,2.828427125,2,2,2,0,15037.59398,4511.278195,332.5,290.6208871,538,127,665,665,0,665,665,0,0,0,0,0,0,0,0,0,44,24,3007.518797,1503.759398,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
0,0,6/7/2017 8:59,119945515,150,0,0,0,0,0,0,0,0,0,0,0,0,1.25056781,805003.4564,5277836.772,6.01E+07,0,1.20E+08,805003.4564,5277836.772,6.01E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.25056781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,-1,-1,0,0,6909777.333,1.17E+07,2.04E+07,6,2.44E+07,2.43E+07,6.01E+07,5702188,BENIGN
80,6,5/7/2017 10:43,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,6,5/7/2017 9:48,513189,4,2,231,0,231,0,57.75,115.5,0,0,0,0,450.1265616,11.691599,102637.8,229017.1479,512316,44,513189,171063,295590.9549,512382,270,829,829,0,829,829,0,0,0,0,136,72,7.794399334,3.897199667,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,6,6/7/2017 10:16,5879737,3,1,0,0,0,0,0,0,0,0,0,0,0,0.680302537,1959912.333,3394068.457,5879045,130,5879737,2939868.5,4156623.269,5879045,692,0,0,0,0,0,0,0,0,0,104,40,0.510226903,0.170075634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack
80,6,15/2/2018 9:27,5978719,4,4,402,972,402,0,100.5,201,972,0,243,486,229.8151159,1.338079278,854102.7143,1864753.464,5002310,5,976409,325469.6667,561284.5977,973584,291,5978714,1992904.667,2651287.341,5002648,2844,0,0,0,0,136,136,0.669039639,0.669039639,0,972,152.6666667,334.7805251,112078,0,0,0,1,0,0,0,0,1,171.75,100.5,243,0,0,0,0,0,0,4,402,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
22,6,4/7/2017 3:10,12480943,19,33,2008,2745,640,0,105.6842105,143.7671932,976,0,83.18181818,217.2857356,380.8205838,4.166351853,244724.3725,659068.1845,2491268,4,9945390,552521.6667,912509.7784,2401461,784,1.25E+07,390025.9375,801367.1086,2491268,4,0,0,0,0,616,1064,1.52232087,2.644030984,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,105.6842105,83.18181818,0,0,0,0,0,0,19,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 10:15,109993343,4,3,531,0,520,0,132.75,258.218738,0,0,0,0,4.827564883,0.063640215,1.83E+07,4.49E+07,1.10E+08,46,1.10E+08,3.67E+07,6.35E+07,1.10E+08,673,1.10E+08,5.50E+07,7.78E+07,1.10E+08,5391,0,0,0,0,136,104,0.036365837,0.027274378,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5437,0,5437,5437,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
22,6,14/2/2018 2:01,562758,22,20,1976,2665,640,0,89.81818182,138.0336868,976,0,133.25,268.7712537,8246.884096,74.63243526,13725.80488,43344.65329,238132,2,560661,26698.14286,58665.01865,238132,261,562754,29618.63158,74027.44566,277871,14,0,0,0,0,712,648,39.09318037,35.53925488,0,976,107.9302326,207.2684474,42960.2093,0,0,0,1,0,0,0,0,0,110.5,89.81818182,133.25,0,0,0,0,0,0,22,1976,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,7/7/2017 1:57,695,2,1,8,2,6,2,4,2.828427125,2,2,2,0,14388.48921,4316.546763,347.5,304.7630227,563,132,695,695,0,695,695,0,0,0,0,0,0,0,0,0,44,24,2877.697842,1438.848921,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
443,6,7/7/2017 1:55,94,1,1,2,6,2,2,2,0,6,6,6,0,85106.38298,21276.59574,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10638.29787,10638.29787,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
80,6,15/2/2018 9:27,6007089,4,4,341,972,341,0,85.25,170.5,972,0,243,486,218.5750869,1.331759859,858155.5714,1865130.746,5001900,5,1005189,335063,579745.9889,1004496,272,6007084,2002361.333,2645986.767,5002255,693,0,0,0,0,136,136,0.66587993,0.66587993,0,972,145.8888889,329.6803165,108689.1111,0,0,0,1,0,0,0,0,1,164.125,85.25,243,0,0,0,0,0,0,4,341,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,3/7/2017 8:57,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,17,3/7/2017 9:02,623,1,1,64,149,64,64,64,0,149,149,149,0,341894.061,3210.272873,623,0,623,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1605.136437,1605.136437,64,149,92.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,138.5,64,149,0,0,0,0,0,0,1,64,1,149,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
22,6,4/7/2017 3:11,11760925,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,404.1348788,4.591475585,221904.2453,605066.0584,2430975,4,9287620,442267.619,798240.4738,2064165,422,1.18E+07,379380.4839,756969.9444,2430975,4,0,0,0,0,712,1032,1.870601164,2.720874421,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
21,6,14/2/2018 10:33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 9:48,17063906,4,3,239,0,231,0,59.75,114.2289368,0,0,0,0,14.00617186,0.410222607,2843984.333,6965878.366,1.71E+07,19,1.71E+07,5687952.667,9851148.378,1.71E+07,194,1.71E+07,8531943.5,1.21E+07,1.71E+07,815,0,0,0,0,136,104,0.234412918,0.175809689,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,834,0,834,834,1.71E+07,0,1.71E+07,1.71E+07,DoS slowloris
80,6,5/7/2017 10:15,115453289,19,2,5200,0,520,0,273.6842105,266.7543715,0,0,0,0,45.03986023,0.181891743,5772664.45,8567406.195,3.21E+07,144,1.15E+08,6414071.611,8813629.757,3.21E+07,564,3.15E+07,3.15E+07,0,3.15E+07,3.15E+07,0,0,0,0,664,80,0.16456872,0.017323023,0,520,236.3636364,265.0165395,70233.76623,0,0,0,1,0,0,0,0,0,247.6190476,273.6842105,0,0,0,0,0,0,0,19,5200,2,0,29200,28960,10,32,4516981.333,3918220.429,7006364,489,1.46E+07,9506768.113,3.21E+07,5335480,DoS Slowhttptest
80,6,5/7/2017 11:10,10622707,8,6,359,11632,359,0,44.875,126.9256672,5792,0,1938.666667,2544.918912,1128.808316,1.317931484,817131.3077,1997995.414,5621362,10,5624281,803468.7143,2124881.497,5622247,227,1.06E+07,2124530.4,2916996.079,5621362,10,0,0,0,0,264,200,0.753103705,0.564827779,0,5792,799.4,1802.318103,3248350.543,0,0,0,1,0,0,0,0,0,856.5,44.875,1938.666667,0,0,0,0,0,0,8,359,6,11632,29200,235,1,32,895,0,895,895,5621362,0,5621362,5621362,DoS GoldenEye
21,6,7/7/2017 1:56,825,2,1,8,2,6,2,4,2.828427125,2,2,2,0,12121.21212,3636.363636,412.5,502.7529214,768,57,825,825,0,825,825,0,0,0,0,0,0,0,0,0,44,24,2424.242424,1212.121212,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
80,6,5/7/2017 10:43,41529,3,5,349,11595,349,0,116.3333333,201.4952439,5792,0,2319,3170.403917,287606.2511,192.6364709,5932.714286,11410.87271,30129,28,11158,5579,7629.682169,10974,184,41501,10375.25,14170.56445,30164,84,0,0,0,0,104,168,72.23867659,120.3977943,0,5792,1327.111111,2533.90595,6420679.361,0,0,0,1,0,0,0,0,1,1493,116.3333333,2319,0,0,0,0,0,0,3,349,5,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
49486,6,3/7/2017 8:56,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,6,5/7/2017 9:48,516568,4,2,231,0,231,0,57.75,115.5,0,0,0,0,447.1821716,11.61512134,103313.6,229163.7676,513249,25,516568,172189.3333,295400.6876,513286,473,3294,3294,0,3294,3294,0,0,0,0,136,72,7.743414226,3.871707113,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,6,7/7/2017 1:56,609,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16420.36125,4926.108374,304.5,273.6503243,498,111,609,609,0,609,609,0,0,0,0,0,0,0,0,0,44,24,3284.07225,1642.036125,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
21,6,14/2/2018 10:33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1000000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
135,6,4/7/2017 8:54,14263712,21,12,1664,1784,168,0,79.23809524,85.18797143,268,0,148.6666667,84.88423489,241.7323064,2.313563258,445741,1978382.148,1.11E+07,1,1.43E+07,713185.6,2487010.106,1.11E+07,1,3124260,284023.6364,663060.7968,2017717,4,0,0,0,0,444,264,1.472267528,0.84129573,0,268,101.4117647,90.75512095,8236.491979,0,0,0,1,0,0,0,0,0,104.4848485,79.23809524,148.6666667,0,0,0,0,0,0,21,1664,12,1784,8192,2050,10,20,0,0,0,0,0,0,0,0,BENIGN
21,6,14/2/2018 10:33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,6,15/2/2018 9:27,5987240,4,4,349,972,349,0,87.25,174.5,972,0,243,486,220.6358857,1.336174932,855320,1864717.75,5003156,4,984084,328028,561373.1143,976232,258,5987233,1995744.333,2649356.463,5003468,7849,0,0,0,0,136,136,0.668087466,0.668087466,0,972,146.7777778,330.2823708,109086.4444,0,0,0,1,0,0,0,0,1,165.125,87.25,243,0,0,0,0,0,0,4,349,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 9:48,548794,4,2,231,0,231,0,57.75,115.5,0,0,0,0,420.9229693,10.93306414,109758.8,244936.3387,547914,41,548794,182931.3333,316145.8928,547985,103,839,839,0,839,839,0,0,0,0,136,72,7.288709425,3.644354712,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,6,4/7/2017 3:10,12331234,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,385.4439872,4.379123776,232664.7925,646235.7908,2831366,4,9459489,472974.45,828287.3705,2232254,222,1.23E+07,385348.3438,800010.0225,2831366,4,0,0,0,0,680,1064,1.70299258,2.676131197,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,95.61904762,83.18181818,0,0,0,0,0,0,21,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 10:43,20592,3,6,312,11595,312,0,104,180.133284,5792,0,1932.5,2181.008184,578234.2657,437.0629371,2574,4388.10203,10307,0,9995,4997.5,5666.046638,9004,991,20562,4112.4,5500.415512,10307,45,0,0,0,0,104,200,145.6876457,291.3752914,0,5792,1190.7,1888.885624,3567888.9,0,0,0,1,0,0,0,0,2,1323,104,1932.5,0,0,0,0,0,0,3,312,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
22,6,7/7/2017 1:56,675,2,1,8,2,6,2,4,2.828427125,2,2,2,0,14814.81481,4444.444444,337.5,297.6919549,548,127,675,675,0,675,675,0,0,0,0,0,0,0,0,0,44,24,2962.962963,1481.481481,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
80,6,5/7/2017 10:43,27448,3,5,379,11595,379,0,126.3333333,218.815752,8688,0,2319,3774.237539,436243.0778,291.4602157,3921.142857,6707.496613,16050,4,11019,5509.5,7785.952768,11015,4,27383,6845.75,7977.920965,16050,154,0,0,0,0,104,168,109.2975809,182.1626348,0,8688,1330.444444,2917.215715,8510147.528,0,0,0,1,0,0,0,0,1,1496.75,126.3333333,2319,0,0,0,0,0,0,3,379,5,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,6,6/7/2017 9:19,4050296,3,1,0,0,0,0,0,0,0,0,0,0,0,0.987582142,1350098.667,2337892.169,4049664,91,4050296,2025148,2863097.984,4049664,632,0,0,0,0,0,0,0,0,0,104,40,0.740686607,0.246895536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack
21,6,7/7/2017 1:55,648,2,1,8,2,6,2,4,2.828427125,2,2,2,0,15432.09877,4629.62963,324,360.6244584,579,69,648,648,0,648,648,0,0,0,0,0,0,0,0,0,44,24,3086.419753,1543.209877,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
80,6,6/7/2017 10:16,5028615,3,1,0,0,0,0,0,0,0,0,0,0,0,0.795447653,1676205,2902522.26,5027749,151,5028615,2514307.5,3554543.058,5027749,866,0,0,0,0,0,0,0,0,0,104,40,0.59658574,0.198861913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack
22,6,4/7/2017 3:10,11537316,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,411.9675668,4.680464677,217685.2075,596263.6389,2464025,3,9028349,429921.381,775771.7921,2208236,426,1.15E+07,372169.5161,746383.8564,2464025,3,0,0,0,0,712,1032,1.906855979,2.773608697,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
8080,6,2/3/2018 10:17,11086,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41042.75663,631.4270251,1847.666667,4045.451058,10095,27,588,294,346.4823228,539,49,10579,3526.333333,5692.69368,10095,27,0,0,0,0,72,92,270.6115822,360.8154429,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
80,6,5/7/2017 11:10,5005163,8,5,537,11632,537,0,67.125,189.8581707,10184,0,2326.4,4437.056321,2431.289451,2.597318009,417096.9167,1443595.163,5001127,23,4036,576.5714286,764.3343198,2243,23,5005086,1251271.5,2501747.686,5003893,98,0,0,0,0,264,168,1.598349544,0.998968465,0,10184,869.2142857,2710.683427,7347804.643,0,0,0,1,0,0,0,0,0,936.0769231,67.125,2326.4,0,0,0,0,0,0,8,537,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
8080,6,2/3/2018 10:17,10461,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43494.88577,669.1520887,1743.5,3885.317838,9669,21,467,233.5,242.5376259,405,62,10077,3359,5466.65126,9669,55,0,0,0,0,72,92,286.7794666,382.3726221,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
22,6,14/2/2018 2:01,372117,24,20,1976,2665,640,0,82.33333333,134.3113407,976,0,133.25,268.7712537,12471.88384,118.2423808,8653.883721,14015.18277,41993,5,371842,16167.04348,18060.43383,53854,251,372102,19584.31579,25920.9799,99187,17,0,0,0,0,776,648,64.49584405,53.74653671,0,976,103.1333333,203.7484635,41513.43636,0,0,0,1,0,0,0,0,0,105.4772727,82.33333333,133.25,0,0,0,0,0,0,24,1976,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,15/2/2018 9:27,5992780,4,4,329,662,329,0,82.25,164.5,662,0,165.5,331,165.3656567,1.334939711,856111.4286,1864773.014,5003223,6,989557,329852.3333,564232.2339,981357,323,5992774,1997591.333,2648266.555,5003521,8205,0,0,0,0,136,136,0.667469855,0.667469855,0,662,110.1111111,233.8174739,54670.61111,0,0,0,1,0,0,0,0,1,123.875,82.25,165.5,0,0,0,0,0,0,4,329,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
